id,elevacao,aspeto,inclinacao,dh_agua,dv_agua,dh_estrada,sombra_9,sombra_12,sombra_15,dh_Incendio,area,solo,floresta
1408,2929,265,8,30,-1,1853,200,244,182,1328,2,3,6
1409,2958,216,8,30,4,1673,212,248,173,1529,2,3,6
1410,2126,26,33,150,76,212,186,151,83,560,1,2,7
1411,2158,331,35,170,110,212,118,173,182,849,1,2,4
1412,2304,15,12,212,33,780,209,215,142,618,1,21,4
1413,2073,267,8,0,0,984,200,244,183,256,1,9,5
1414,2124,121,27,391,189,402,253,207,64,481,1,4,4
1415,2125,274,35,258,232,283,109,224,243,228,1,2,4
1416,2188,9,34,42,18,600,163,153,110,443,1,2,7
1417,2206,33,36,150,25,743,189,140,61,636,1,2,7
1418,2030,77,22,67,9,474,241,195,74,616,1,21,4
1419,3292,213,11,573,65,4237,210,251,175,2039,4,13,1
1420,2742,158,21,216,36,514,238,238,120,607,4,5,6
1421,2808,311,14,0,0,2268,182,230,187,872,2,13,6
1422,2928,275,8,30,-2,1865,199,242,182,1290,2,3,6
1423,2935,282,8,0,0,1812,198,241,182,1348,2,3,6
1424,2944,254,9,0,0,1760,200,246,185,1405,2,7,6
1425,2947,253,9,0,0,1734,201,246,184,1434,2,7,6
1426,2194,341,34,270,153,319,130,169,165,768,1,2,4
1427,2073,74,14,30,0,990,236,212,104,277,1,2,5
1428,2069,189,3,0,0,1008,219,241,158,285,1,9,5
1429,2159,253,27,153,75,1167,148,245,228,426,1,4,4
1430,2250,313,17,242,159,524,172,225,192,300,1,21,4
1431,2844,294,22,30,3,2173,154,229,213,942,2,7,6
1432,2898,255,14,30,12,2012,187,248,199,1110,2,7,6
1433,2972,264,2,30,2,1514,214,240,164,1660,2,7,6
1434,2090,252,23,150,41,150,163,248,219,865,1,4,4
1435,2413,49,9,124,42,902,224,221,131,518,1,21,4
1436,1958,314,30,30,25,134,129,202,206,474,1,2,4
1437,2260,311,14,228,135,564,182,230,187,342,1,21,4
1438,2859,294,18,0,0,2133,165,232,206,959,2,7,6
1439,2886,274,14,0,0,2026,183,243,199,1072,2,7,6
1440,2908,277,12,0,0,1945,188,242,194,1158,2,7,6
1441,2068,68,30,67,39,247,235,167,43,418,1,2,5
1442,2255,16,34,127,59,659,170,149,97,469,1,2,7
1443,2245,9,33,228,64,849,164,154,111,725,1,2,7
1444,2877,278,13,0,0,2066,185,242,196,1006,2,7,6
1445,2706,316,13,0,0,1191,185,228,183,1339,2,6,7
1446,2207,251,21,319,163,361,170,249,214,850,1,4,4
1447,2113,55,30,134,69,309,223,161,50,365,1,2,5
1448,2040,106,28,30,11,272,254,193,48,402,1,11,5
1449,2035,312,39,162,129,255,92,181,213,426,1,2,4
1450,2281,325,19,234,128,631,171,217,184,408,1,21,4
1451,3293,218,12,454,66,4066,207,251,179,2222,4,13,1
1452,2866,310,11,30,2,2106,189,232,183,940,2,13,6
1453,3006,13,20,150,22,190,196,194,130,1262,2,13,3
1454,2092,300,29,30,8,210,127,214,220,655,1,2,4
1455,2417,68,21,150,38,947,236,193,79,685,1,2,4
1456,2304,124,15,361,16,930,245,227,107,642,1,21,4
1457,2239,341,17,295,104,1176,183,213,168,666,1,21,4
1458,2171,27,38,285,120,446,176,133,66,351,1,2,4
1459,2079,102,35,67,35,313,252,170,14,351,1,11,5
1460,2096,323,17,150,92,313,173,220,185,511,1,2,4
1461,1979,289,30,60,37,218,123,220,230,531,1,2,4
1462,2752,89,28,150,55,1040,248,181,42,1215,2,3,3
1463,2138,46,30,192,71,242,214,161,63,732,1,2,4
1464,2137,218,23,295,91,335,188,254,193,870,1,4,4
1465,2252,257,28,424,204,467,142,243,231,830,1,4,4
1466,2416,102,13,175,37,977,242,222,107,711,1,21,4
1467,2258,298,21,258,92,1149,155,227,210,732,1,21,4
1468,2168,75,31,162,117,391,239,166,35,300,1,2,5
1469,2094,100,37,85,43,351,251,164,0,313,1,11,5
1470,2029,291,41,120,94,268,80,198,240,511,1,2,4
1471,2304,15,28,255,108,892,183,170,112,741,1,21,7
1472,2300,16,27,277,119,912,185,172,112,767,1,2,7
1473,2282,51,20,335,84,840,226,192,92,854,1,21,4
1474,2035,39,23,210,56,390,214,183,93,450,1,21,4
1475,3281,224,15,395,54,4054,200,253,187,2271,4,13,1
1476,2987,17,6,134,10,1410,215,228,150,1663,2,13,3
1477,2981,9,20,162,25,513,194,197,136,1282,2,13,3
1478,2333,273,27,90,43,845,139,236,230,631,1,21,4
1479,2137,94,40,124,86,402,246,150,0,272,1,11,5
1480,2114,90,37,95,63,390,246,154,0,277,1,11,5
1481,2067,96,35,42,16,371,250,168,0,295,1,11,5
1482,2013,293,36,95,65,285,101,207,234,553,1,2,4
1483,3267,124,21,553,40,4553,250,220,87,2061,4,13,1
1484,3302,217,9,573,80,3666,210,249,175,2532,4,13,2
1485,3385,222,28,674,262,3283,174,253,202,2801,4,14,2
1486,2760,93,5,60,-16,360,228,232,138,1020,4,5,3
1487,3005,118,17,170,47,518,246,223,100,1507,2,3,3
1488,2906,319,9,162,25,1020,197,232,175,2105,2,13,3
1489,2088,59,1,0,0,350,220,235,152,540,1,15,5
1490,2135,15,32,319,77,335,174,157,104,764,1,2,4
1491,2314,217,24,430,-15,636,188,254,193,778,1,4,4
1492,2085,114,24,0,0,1215,252,209,70,503,1,9,5
1493,2079,262,2,0,0,1231,215,239,162,513,1,9,5
1494,2220,272,37,270,136,1302,101,222,246,658,1,2,4
1495,2282,11,40,361,-7,638,149,130,94,384,1,2,4
1496,2248,36,34,330,197,552,197,146,61,300,1,2,4
1497,2212,58,27,240,161,492,228,174,63,256,1,2,5
1498,2184,90,30,180,133,458,249,179,37,242,1,11,5
1499,2139,84,37,120,88,430,242,151,0,242,1,11,5
1500,2096,86,42,60,45,408,240,137,0,256,1,11,5
1501,2098,26,30,95,-12,366,192,162,90,765,1,4,4
1502,2081,28,32,277,102,450,190,155,82,470,1,21,4
1503,2995,36,9,190,18,1382,220,221,136,1657,2,7,2
1504,2972,11,19,309,55,339,196,198,134,592,2,13,3
1505,2178,23,37,283,95,335,173,138,77,680,1,2,4
1506,2081,144,13,0,0,1240,238,237,126,532,1,9,5
1507,2084,275,8,30,0,1256,199,242,182,541,1,9,5
1508,2120,289,33,95,42,1308,110,215,234,577,1,2,4
1509,2320,228,17,150,47,1087,193,253,194,837,1,21,4
1510,2314,321,23,67,20,927,155,211,193,664,1,21,4
1511,2295,34,37,390,217,616,188,135,56,319,1,2,4
1512,2198,95,29,210,147,499,251,182,38,218,1,11,5
1513,2161,100,35,150,110,470,252,170,16,210,1,11,5
1514,2144,97,34,120,93,457,251,169,17,212,1,11,5
1515,2095,89,41,60,44,437,243,143,0,228,1,11,5
1516,2809,316,26,592,54,1015,142,207,200,1266,2,13,3
1517,3025,341,17,361,20,295,181,212,168,1273,2,13,3
1518,2092,106,19,0,0,450,248,214,86,488,1,15,5
1519,2187,230,29,499,144,541,161,251,213,942,1,4,4
1520,2309,60,31,376,231,636,227,159,43,300,1,2,5
1521,2291,68,32,350,213,616,234,160,33,277,1,2,5
1522,2256,85,32,295,184,576,246,170,28,234,1,11,5
1523,2350,40,33,351,60,721,203,150,60,362,1,2,5
1524,2170,110,36,175,102,537,253,174,15,153,1,11,5
1525,2110,107,32,108,59,503,254,183,30,162,1,11,5
1526,2094,99,29,85,41,495,252,185,40,175,1,11,5
1527,2151,351,18,210,87,495,186,207,158,446,1,2,4
1528,2162,51,23,85,40,492,224,184,82,769,1,4,4
1529,2224,288,36,242,121,531,98,210,239,547,1,2,4
1530,3276,221,9,300,49,3912,210,249,175,2463,4,13,1
1531,2118,200,23,30,7,594,205,253,172,484,1,16,5
1532,2246,16,33,339,163,421,174,155,100,594,1,2,4
1533,2237,29,34,361,160,424,187,146,73,616,1,2,4
1534,2202,281,31,210,124,1434,120,224,236,700,1,2,4
1535,2340,309,25,192,46,1101,144,214,207,789,1,21,4
1536,2358,234,15,234,68,853,194,252,194,495,1,21,5
1537,2366,259,17,258,76,830,176,247,209,466,1,21,5
1538,2380,62,27,335,90,764,231,173,58,379,1,2,5
1539,2280,125,35,323,202,661,252,191,34,242,1,11,5
1540,2211,97,38,216,139,592,249,159,1,150,1,11,5
1541,2184,98,38,190,112,577,249,158,0,134,1,11,5
1542,2140,105,36,134,72,552,253,173,0,120,1,11,5
1543,2103,109,30,85,35,532,254,191,41,134,1,11,5
1544,2063,81,9,30,0,514,232,225,125,192,1,11,5
1545,2196,359,23,175,35,616,179,190,143,671,1,2,4
1546,2035,281,28,30,12,430,133,230,230,674,1,2,4
1547,3247,36,4,417,20,4473,220,230,147,2223,4,13,1
1548,2740,76,20,60,11,1008,240,199,82,1409,2,6,7
1549,2863,210,20,297,92,1048,201,254,182,1766,2,3,6
1550,2114,75,7,0,0,726,229,226,130,552,1,15,5
1551,2083,309,23,30,10,1343,150,218,205,648,1,9,4
1552,2352,0,5,201,58,942,213,231,156,577,1,21,5
1553,2348,192,9,234,54,895,220,248,162,518,1,21,5
1554,2363,254,24,277,73,850,159,247,222,459,1,21,5
1555,2381,250,24,300,91,828,161,248,220,430,1,21,5
1556,2376,129,39,350,86,785,249,186,25,371,1,11,5
1557,2304,126,40,350,213,722,249,179,16,285,1,11,5
1558,2226,120,33,228,148,633,254,193,38,150,1,11,5
1559,2183,98,38,175,111,604,249,158,0,108,1,11,5
1560,2161,98,38,150,89,591,250,160,3,95,1,11,5
1561,2117,101,33,95,49,569,253,177,26,95,1,11,5
1562,2065,338,8,0,0,543,202,228,165,175,1,11,5
1563,2073,312,24,0,0,541,150,215,202,201,1,16,5
1564,2205,333,23,218,44,618,160,203,179,607,1,2,4
1565,2090,37,28,108,28,451,207,168,81,660,1,2,4
1566,2141,143,26,175,132,379,247,223,87,395,1,21,4
1567,3250,32,9,376,23,4439,218,221,138,2262,4,13,1
1568,3252,340,6,300,25,4350,208,232,162,2297,4,13,1
1569,2955,155,18,297,54,426,238,239,124,834,2,3,6
1570,2810,90,29,162,64,890,249,180,38,1317,2,3,6
1571,2848,215,18,255,77,1026,200,254,185,1749,2,3,6
1572,2856,223,13,300,85,1012,203,252,183,1805,2,3,6
1573,2121,0,9,0,0,768,206,222,154,553,1,15,5
1574,2126,2,36,30,15,618,146,147,120,417,1,15,4
1575,2161,333,36,85,53,537,117,170,178,365,1,2,4
1576,2224,61,29,443,147,495,229,168,52,624,1,2,4
1577,2190,1,41,524,33,566,133,133,113,778,1,2,4
1578,2320,337,11,339,36,1262,196,225,168,912,1,21,4
1579,2365,57,21,212,71,1008,229,191,86,633,1,21,5
1580,2348,136,13,242,54,937,240,234,121,543,1,21,5
1581,2342,180,12,258,48,914,224,247,154,514,1,21,5
1582,2325,137,46,361,225,785,238,175,12,335,1,11,5
1583,2252,128,35,295,165,708,252,195,39,218,1,11,5
1584,2238,134,32,277,151,691,250,207,58,190,1,11,5
1585,2113,101,33,85,41,598,253,177,24,67,1,11,5
1586,2095,105,30,60,27,589,254,187,37,85,1,11,5
1587,2068,74,6,0,0,577,228,228,135,134,1,11,5
1588,3252,2,8,335,25,4406,209,225,154,2301,4,13,1
1589,3227,187,34,371,104,2683,202,240,144,3132,4,5,3
1590,2943,169,17,277,88,433,231,245,140,876,2,3,6
1591,2927,149,11,270,72,558,234,240,135,997,2,3,6
1592,2916,135,11,270,61,616,237,235,127,1064,2,3,6
1593,2821,239,20,170,59,1025,178,252,207,1678,2,3,6
1594,2431,280,22,390,135,330,156,237,218,886,1,2,4
1595,2126,345,7,0,0,882,206,229,161,601,1,15,5
1596,2076,275,3,0,0,1356,212,240,166,693,1,4,5
1597,2189,270,33,201,108,1489,116,229,241,765,1,2,4
1598,2343,233,12,283,49,1173,200,251,187,811,1,21,5
1599,2353,239,15,256,59,1123,191,252,197,751,1,21,5
1600,2384,81,11,240,90,1050,235,221,117,661,1,21,5
1601,2368,102,26,242,74,1026,252,196,55,631,1,21,5
1602,2354,126,22,247,60,1003,250,219,85,601,1,21,5
1603,2341,234,23,300,47,912,174,253,209,481,1,21,5
1604,2366,179,18,339,72,870,224,248,149,421,1,21,5
1605,2330,123,41,361,230,828,249,173,0,361,1,11,5
1606,2309,125,40,339,209,807,250,178,15,331,1,11,5
1607,2241,128,34,268,150,732,252,197,42,212,1,11,5
1608,2212,134,31,242,125,700,250,208,61,153,1,11,5
1609,2172,115,36,153,94,658,253,179,20,67,1,11,5
1610,2149,108,37,124,77,646,253,170,9,42,1,11,5
1611,2090,105,31,42,18,618,254,186,36,67,1,11,5
1612,2073,102,18,30,5,612,247,215,90,95,1,11,5
1613,2119,3,21,108,-1,524,186,194,141,607,1,2,4
1614,2118,19,20,124,11,518,201,194,124,603,1,2,4
1615,2087,145,35,127,78,365,243,210,64,390,1,21,4
1616,2796,278,18,272,121,2208,168,240,210,247,2,13,3
1617,2816,269,19,319,105,2256,168,243,213,306,2,13,3
1618,2948,180,27,162,35,277,218,245,142,805,2,3,6
1619,2934,167,18,255,42,391,232,244,136,882,2,3,6
1620,2906,130,11,240,51,616,239,234,123,1106,2,3,6
1621,2739,86,7,0,0,993,231,228,130,1477,2,13,7
1622,2814,228,20,150,52,997,187,254,198,1691,2,3,6
1623,2111,300,30,60,33,1409,123,212,222,730,1,2,4
1624,2350,251,20,285,56,1140,172,249,213,750,1,21,5
1625,2335,150,25,285,41,999,242,230,100,570,1,21,5
1626,2325,189,19,309,31,955,217,251,159,510,1,11,5
1627,2353,172,21,361,59,891,229,244,137,420,1,21,5
1628,2341,121,33,361,237,870,254,192,37,390,1,21,5
1629,2298,112,37,319,198,830,253,173,12,330,1,11,5
1630,2228,130,33,242,128,757,252,200,47,210,1,11,5
1631,2188,132,29,201,101,711,251,211,66,120,1,11,5
1632,2103,108,32,60,31,655,254,184,31,30,1,11,5
1633,2212,251,38,108,82,633,114,235,241,700,1,2,4
1634,2317,192,10,150,60,1003,219,248,162,824,1,21,4
1635,2294,113,32,108,65,1050,254,189,36,876,1,21,4
1636,3271,169,8,420,95,3356,227,244,149,2912,4,13,2
1637,2932,177,26,150,24,277,222,244,138,845,2,3,6
1638,2929,167,21,212,37,350,232,242,131,890,2,3,6
1639,2913,173,17,210,58,511,228,246,143,1040,2,3,6
1640,2806,111,30,153,51,819,254,193,43,1340,2,3,6
1641,2799,232,20,108,37,981,183,253,203,1677,2,3,6
1642,2144,357,12,30,-3,955,200,217,154,677,1,15,5
1643,2148,358,24,60,18,942,175,187,143,631,1,2,4
1644,2328,286,12,446,44,1358,185,239,194,942,1,21,4
1645,2331,135,1,424,37,1333,221,238,153,960,1,21,5
1646,2329,191,12,384,35,1282,219,249,162,900,1,21,5
1647,2331,185,15,350,37,1231,222,249,156,841,1,21,5
1648,2334,234,18,323,40,1182,186,253,200,781,1,21,5
1649,2322,149,26,313,28,1019,243,227,95,571,1,11,5
1650,2315,196,21,335,21,976,210,252,168,511,1,11,5
1651,2216,124,31,216,116,782,253,200,48,212,1,11,5
1652,2139,101,32,108,61,702,253,180,30,42,1,11,5
1653,2301,124,26,95,44,1068,253,210,67,882,1,21,4
1654,3233,210,9,127,11,3949,213,249,171,2583,4,13,1
1655,2753,102,13,30,7,914,242,222,107,1456,2,13,6
1656,2153,158,24,0,0,900,237,236,114,741,1,15,5
1657,2143,135,2,0,0,937,222,238,151,721,1,15,5
1658,2106,194,23,30,7,1385,209,251,165,785,1,4,5
1659,2112,268,34,60,37,1463,115,230,242,789,1,2,4
1660,2328,243,21,351,34,1200,175,251,210,782,1,21,5
1661,2342,257,28,342,48,1176,145,243,230,752,1,21,5
1662,2360,251,25,335,66,1153,158,248,222,722,1,21,5
1663,2309,145,26,342,15,1040,245,225,91,573,1,11,5
1664,2304,211,20,362,10,997,199,254,183,514,1,11,5
1665,2325,243,23,366,212,955,167,251,216,454,1,11,5
1666,2337,206,11,342,226,934,213,250,171,424,1,21,5
1667,2289,105,41,277,185,876,250,157,0,335,1,11,5
1668,2264,109,39,255,160,858,252,167,0,306,1,11,5
1669,2179,126,27,162,79,778,253,209,65,162,1,11,5
1670,2146,126,25,124,59,741,252,214,74,85,1,11,5
1671,2137,113,29,95,59,731,254,195,47,67,1,11,5
1672,2078,97,16,30,2,706,244,215,95,85,1,11,5
1673,2131,11,34,150,90,600,164,151,106,514,1,2,4
1674,2203,59,21,0,0,900,231,190,83,934,1,21,5
1675,2195,50,26,30,-2,870,221,176,74,904,1,21,5
1676,2996,149,27,417,115,832,243,227,95,2657,4,5,2
1677,3018,330,17,134,30,180,177,216,178,1406,2,13,3
1678,2911,163,15,150,19,295,233,243,137,927,2,3,6
1679,2899,158,20,162,44,362,237,239,122,973,2,3,6
1680,2145,144,9,0,0,907,233,239,137,780,1,15,5
1681,2107,242,24,0,0,1418,166,251,216,812,1,4,5
1682,2310,286,28,391,225,1466,132,226,228,942,1,2,4
1683,2310,145,15,433,16,1315,240,236,122,904,1,21,5
1684,2310,202,17,402,16,1266,210,253,172,845,1,21,5
1685,2355,253,17,365,61,1172,180,249,206,726,1,21,5
1686,2323,121,35,361,29,1104,253,188,30,636,1,11,5
1687,2291,177,17,379,-2,1040,226,247,147,547,1,11,5
1688,2322,246,21,350,209,977,171,251,213,459,1,11,5
1689,2278,115,43,255,167,900,249,159,0,342,1,11,5
1690,2216,122,33,192,116,849,254,193,37,256,1,11,5
1691,2199,122,31,170,99,834,254,199,48,228,1,11,5
1692,2159,125,25,124,59,792,252,213,72,150,1,11,5
1693,2124,128,29,85,37,759,253,207,59,95,1,11,5
1694,2008,21,3,0,0,270,217,232,152,323,1,15,5
1695,2011,8,15,30,2,240,202,209,143,295,1,15,5
1696,2897,54,10,612,147,1490,226,218,124,888,2,3,3
1697,2899,154,18,150,15,313,239,238,122,967,2,13,6
1698,2885,153,18,124,30,350,239,238,122,1015,2,3,6
1699,2880,170,19,120,25,366,230,244,137,1032,2,3,6
1700,2267,335,27,212,155,738,149,192,176,234,1,2,4
1701,2287,347,35,268,178,684,134,162,152,180,1,2,4
1702,2103,25,4,0,0,1381,218,231,150,853,1,4,5
1703,2101,268,18,0,0,1388,172,244,210,842,1,9,5
1704,2256,301,28,330,181,1505,132,215,217,926,1,2,4
1705,2328,91,16,492,34,1381,243,214,97,967,1,21,5
1706,2305,119,18,458,11,1332,248,222,96,908,1,21,5
1707,2298,126,29,395,4,1103,253,206,60,612,1,11,5
1708,2287,141,22,400,167,1082,246,228,99,582,1,11,5
1709,2320,229,20,324,207,999,187,254,199,466,1,11,5
1710,2203,128,34,170,99,875,252,196,41,268,1,11,5
1711,2126,133,31,85,35,797,251,208,60,134,1,11,5
1712,2080,62,8,0,0,765,227,223,130,134,1,16,5
1713,2915,36,8,631,31,1379,220,221,137,1100,2,3,3
1714,2884,233,2,420,86,2045,215,241,163,808,2,13,6
1715,2895,183,14,85,11,247,223,249,155,966,2,13,6
1716,2861,190,23,90,18,474,213,250,158,1168,2,3,6
1717,2231,333,36,182,101,934,115,169,179,474,1,2,4
1718,2324,354,13,437,105,696,197,216,156,503,1,21,4
1719,2107,130,19,30,3,1350,247,226,100,895,1,4,5
1720,2111,321,17,30,7,1351,175,222,186,883,1,9,5
1721,2107,23,22,30,6,1355,202,188,115,875,1,9,5
1722,2096,338,8,0,0,1377,204,229,165,872,1,9,5
1723,2327,96,19,516,33,1398,247,209,84,972,1,21,5
1724,2315,102,23,499,21,1374,251,202,66,942,1,21,5
1725,2291,157,10,470,-2,1326,231,242,142,883,1,21,5
1726,2298,240,18,457,4,1302,183,252,203,853,1,21,5
1727,2289,125,29,404,164,1124,253,206,59,618,1,11,5
1728,2277,143,22,382,152,1103,245,229,101,589,1,11,5
1729,2275,197,18,361,155,1082,212,252,168,560,1,11,5
1730,2296,234,29,319,176,1041,159,250,216,503,1,11,5
1731,2207,125,35,170,96,916,252,190,32,309,1,11,5
1732,2191,127,33,150,87,900,253,198,44,283,1,11,5
1733,2126,137,32,60,26,836,249,209,61,175,1,11,5
1734,2146,273,27,108,43,780,139,236,230,258,1,2,4
1735,2282,319,28,306,102,816,137,202,199,560,1,2,4
1736,2323,334,15,301,113,932,185,219,173,845,1,21,4
1737,2272,95,18,30,9,1110,245,211,89,926,1,21,5
1738,2263,68,13,0,0,1080,233,214,111,939,1,21,5
1739,2261,31,15,0,0,1050,215,207,125,953,1,21,7
1740,2073,76,21,0,0,540,240,196,76,598,1,15,5
1741,2879,198,6,361,127,2154,218,245,163,702,2,13,6
1742,2888,173,10,42,4,212,226,245,150,981,2,3,6
1743,2866,146,14,60,11,319,239,237,125,1082,2,13,6
1744,2859,165,16,60,4,361,232,244,138,1116,2,3,6
1745,2851,179,28,60,21,510,219,243,138,1231,2,3,6
1746,2848,170,32,85,25,564,224,233,115,1273,2,3,6
1747,2414,233,7,391,216,402,208,247,175,780,1,2,4
1748,2106,300,15,0,0,1320,176,232,196,918,1,9,5
1749,2128,354,20,60,24,1323,182,200,152,908,1,2,4
1750,2113,11,17,0,0,1328,201,204,138,902,1,9,5
1751,2324,92,24,541,245,1416,248,196,63,977,1,21,5
1752,2311,102,25,525,17,1392,252,199,59,947,1,21,5
1753,2298,107,22,510,4,1368,251,209,75,918,1,21,5
1754,2289,141,10,497,-4,1345,236,237,131,888,1,21,5
1755,2333,172,24,454,39,1231,228,243,133,742,1,21,5
1756,2280,124,29,384,155,1146,253,206,59,626,1,11,5
1757,2267,142,23,361,142,1124,246,228,98,598,1,11,5
1758,2273,220,27,319,153,1084,178,253,199,541,1,11,5
1759,2296,194,28,277,176,1045,202,249,163,485,1,11,5
1760,2214,120,37,175,103,957,253,183,22,350,1,11,5
1761,2138,136,33,67,38,886,249,206,57,234,1,11,5
1762,2090,90,7,30,0,845,231,229,130,182,1,11,5
1763,2094,4,17,0,0,830,195,205,145,182,1,16,5
1764,2092,343,13,0,0,819,193,219,165,201,1,16,5
1765,2261,45,27,60,4,990,216,171,74,957,1,21,7
1766,2233,63,31,85,-7,930,230,161,41,983,1,21,7
1767,2097,53,26,30,3,570,223,174,69,636,1,21,7
1768,3229,30,8,42,5,4057,218,223,140,2656,4,14,1
1769,3221,90,3,0,0,3967,224,234,146,2698,4,13,1
1770,3225,110,31,192,102,3010,254,190,39,3268,4,5,2
1771,3146,204,32,247,-33,1994,185,248,177,3596,4,5,2
1772,2878,231,12,361,113,2060,201,251,186,797,2,13,6
1773,2844,153,18,30,4,417,239,238,122,1195,2,13,6
1774,2829,167,29,60,6,552,229,235,115,1294,2,3,6
1775,2328,155,5,395,66,182,226,240,149,495,1,16,4
1776,2337,267,19,437,75,255,168,244,213,641,1,2,4
1777,2299,296,23,306,187,808,151,226,213,150,1,2,4
1778,2115,163,16,42,5,1293,233,243,135,1008,1,4,5
1779,2122,50,14,0,0,1299,226,209,114,932,1,9,5
1780,2290,297,25,365,214,1436,142,222,217,1020,1,2,4
1781,2326,86,27,543,241,1434,247,183,47,983,1,21,5
1782,2295,95,21,537,1,1387,248,204,74,924,1,21,5
1783,2294,241,23,503,0,1318,169,251,214,837,1,21,5
1784,2306,234,24,495,12,1296,173,253,209,808,1,21,5
1785,2258,137,24,342,133,1146,249,222,87,607,1,11,5
1786,2253,183,22,319,128,1126,220,248,150,579,1,11,5
1787,2271,207,33,277,151,1087,180,248,182,524,1,11,5
1788,2139,129,31,67,35,926,252,204,54,277,1,11,5
1789,2100,352,23,0,0,874,172,193,154,212,1,16,5
1790,2100,6,19,0,0,849,194,201,141,228,1,16,5
1791,2336,18,32,247,175,832,178,157,99,488,1,21,4
1792,2021,343,13,0,0,360,192,219,165,458,1,15,5
1793,2846,203,16,258,89,2230,210,253,173,644,2,13,6
1794,2868,204,9,330,103,2083,215,248,168,780,2,13,6
1795,2843,130,8,0,0,350,233,236,135,1182,2,13,6
1796,2830,139,13,0,0,430,240,235,123,1237,2,13,6
1797,2807,146,24,30,5,626,244,229,99,1379,2,3,6
1798,2158,351,11,0,0,981,199,221,159,738,1,15,5
1799,2328,106,8,331,104,785,233,231,130,108,1,21,4
1800,2115,164,18,30,5,1273,234,242,132,1073,1,4,5
1801,2116,77,16,0,0,1273,238,210,98,960,1,9,5
1802,2326,282,25,430,253,1437,144,232,224,1073,1,2,4
1803,2339,126,21,518,264,1476,250,220,87,1019,1,21,5
1804,2310,101,27,551,152,1429,252,194,52,960,1,21,5
1805,2290,238,20,497,150,1338,180,253,206,845,1,21,5
1806,2302,226,22,484,162,1316,184,254,200,816,1,21,5
1807,2284,144,29,402,154,1230,246,220,80,702,1,11,5
1808,2263,126,29,350,137,1189,253,206,59,646,1,11,5
1809,2244,202,28,277,119,1129,195,251,175,564,1,11,5
1810,2242,149,37,192,122,1057,238,209,64,458,1,11,5
1811,2227,137,35,175,107,1040,248,202,50,433,1,11,5
1812,2182,107,30,124,69,994,254,189,39,361,1,11,5
1813,2164,105,32,95,53,979,254,182,29,339,1,11,5
1814,2311,22,23,127,48,1149,199,184,113,819,1,21,7
1815,2061,46,31,108,66,180,212,157,58,342,1,2,4
1816,3226,62,12,42,5,3994,230,215,115,2737,4,14,1
1817,2933,301,3,474,49,1392,211,238,165,1245,2,3,3
1818,2863,231,6,300,98,2106,210,246,173,765,2,13,6
1819,2865,274,6,300,100,2077,203,242,177,792,2,13,6
1820,2964,289,14,484,8,1579,179,238,198,1273,2,13,3
1821,2317,251,10,362,55,268,198,247,187,573,1,2,4
1822,2164,337,10,0,0,1008,197,225,167,711,1,15,5
1823,2275,313,17,350,51,899,172,225,192,212,1,2,4
1824,2108,155,7,30,-1,1248,228,241,146,1114,1,4,5
1825,2117,327,14,0,0,1239,184,223,178,1087,1,9,5
1826,2264,146,30,362,134,1231,245,220,81,685,1,11,5
1827,2231,190,26,258,106,1153,209,249,157,577,1,11,5
1828,2201,140,32,134,81,1050,247,212,67,426,1,11,5
1829,2189,133,30,124,76,1034,251,210,63,404,1,11,5
1830,2160,108,32,85,47,1006,254,185,32,361,1,11,5
1831,2140,105,32,60,29,993,254,182,29,342,1,11,5
1832,2111,95,13,0,0,969,240,221,110,309,1,11,5
1833,2278,18,33,335,117,819,175,152,96,313,1,2,4
1834,2237,22,33,268,128,810,181,153,90,313,1,2,4
1835,2233,352,19,108,-32,824,184,204,156,404,1,2,4
1836,2340,283,9,247,130,990,196,241,184,721,1,21,7
1837,2317,27,23,134,54,1140,203,183,107,805,1,21,7
1838,2037,125,19,0,0,481,248,223,94,592,1,11,5
1839,3094,213,13,180,-35,2075,207,252,178,3640,4,5,2
1840,2953,276,12,446,145,1630,189,242,193,1224,2,13,3
1841,2290,171,6,300,28,127,225,243,153,301,1,2,5
1842,2129,341,27,30,19,1209,152,188,168,1115,1,9,5
1843,2157,43,37,67,32,1206,199,133,39,1024,1,2,4
1844,2295,127,23,499,132,1465,251,217,81,977,1,21,5
1845,2275,174,26,417,135,1337,225,242,133,808,1,11,5
1846,2214,173,22,242,88,1176,228,244,137,592,1,11,5
1847,2208,148,30,150,88,1107,243,221,83,492,1,11,5
1848,2154,126,33,67,41,1033,253,199,46,384,1,11,5
1849,2269,325,25,42,13,902,151,204,189,525,1,2,4
1850,2316,330,27,150,106,953,145,196,184,631,1,21,7
1851,2350,347,6,309,87,1087,208,230,160,706,1,21,7
1852,2286,189,6,270,24,150,220,244,159,300,1,2,5
1853,2302,106,16,379,166,1024,246,218,96,361,1,21,4
1854,2121,162,23,0,0,1224,235,238,120,1240,1,4,5
1855,2121,334,21,0,0,1194,166,206,176,1181,1,9,5
1856,2128,331,30,30,17,1189,137,189,183,1167,1,9,5
1857,2192,36,31,108,67,1173,202,158,73,1057,1,2,4
1858,2180,141,34,108,60,1116,246,209,61,488,1,11,5
1859,2157,151,33,67,37,1087,240,218,79,446,1,11,5
